t,dr_x,dr_y
1790035696.1819096,-0.0008058999554980368,-0.09399186034008378
1790035696.2030177,-0.0008116952358744096,-0.09467949921394857
1790035696.2224376,-0.0008170663600557209,-0.09531425286887908
1790035696.242216,-0.0008225775288967859,-0.09596292593086356
1790035696.2630467,-0.0008284256033436032,-0.0966485551225041
1790035696.2830672,-0.0008340835233431412,-0.09730979372302331
1790035696.3036177,-0.0008399341707548884,-0.09799093708471616
1790035696.3430834,-0.0008513231522062611,-0.0993078756993029
1790035696.3459437,-0.0008521493997727885,-0.09940336839909031
1790035696.3603296,-0.0008563256490393804,-0.09988482331979279
1790035696.3785336,-0.0008616435531501154,-0.1004959315801307
1790035696.3993032,-0.0008677539108063429,-0.10119559718692929
1790035696.4197628,-0.0008738154080104463,-0.10188716529785481
1790035696.4390926,-0.0008795774718230731,-0.10254264221045059
1790035696.4615676,-0.0008863249772728797,-0.10330762063533482
1790035696.4798198,-0.0008918412606558287,-0.10393075089843423
1790035696.500296,-0.0008980748989950467,-0.10463219356774843
1790035696.518753,-0.0009037344649137429,-0.10526639677739545
1790035696.5387874,-0.0009099249714883421,-0.10595708466106615
1790035696.5617592,-0.0009170909746536506,-0.10675204536644417
1790035696.5902288,-0.0009260763803252104,-0.10774184534019159
1790035696.6014936,-0.0009296475451438394,-0.10813420214368094
1790035696.6204607,-0.0009357020648953871,-0.10879684097785423
1790035696.6417558,-0.0009425505274636292,-0.1095433472054471
1790035696.6634772,-0.0009495823291461783,-0.1103074538882013
1790035696.6807673,-0.0009552120887969758,-0.11091736717712437
1790035696.7020504,-0.0009621941530005936,-0.11167069126441805
1790035696.7217577,-0.0009687029768029232,-0.11237042914322297
1790035696.7415762,-0.0009752944030210678,-0.11307633894159372
1790035696.7645235,-0.0009829902530060178,-0.11389665710563487
1790035696.7808669,-0.0009885034541183217,-0.11448240277287645
1790035696.8012657,-0.0009954277404797059,-0.11521583060983002
1790035696.839632,-0.0010086040117766367,-0.11660345799787464
1790035696.8432932,-0.0010098629915567096,-0.11673594895224844
1790035696.863981,-0.0010170366598928572,-0.11748700746235353
1790035696.881022,-0.0010229847783499186,-0.11810730432853095
1790035696.9073813,-0.0010322780601925397,-0.11907071850898536
1790035696.9212162,-0.0010371829277194306,-0.11957745796751176
1790035696.941205,-0.0010443279605222221,-0.1203118506564253
1790035696.9640696,-0.0010525744181119757,-0.12115484442862358
1790035696.9824266,-0.001059244931690691,-0.12183354343291235
1790035697.0050523,-0.0010675560685270366,-0.12267292576156845
1790035697.0241463,-0.0010746371081283253,-0.1233833159163598
1790035697.0439954,-0.001082070459778043,-0.12412399810589692
1790035697.064608,-0.001089865848473555,-0.12489556430101155
1790035697.0913324,-0.0011001086723493971,-0.12589992517022938
1790035697.0999918,-0.0011034425941608326,-0.1262257880595058
1790035697.1203537,-0.0011113633272594428,-0.12699438449054523
1790035697.1399431,-0.0011190568868942232,-0.12773599680240066
1790035697.1625514,-0.001128026200749117,-0.12859478504008434
1790035697.1804702,-0.0011351888263620466,-0.12927725380465538
1790035697.202514,-0.0011440871626030513,-0.1301195593466042
1790035697.2207932,-0.0011515301622271358,-0.1308198882157119
1790035697.240488,-0.0011596209428346384,-0.1315766184028797
1790035697.26345,-0.0011691500842717023,-0.13246183719511773
1790035697.280737,-0.001176375091585898,-0.13312996526105736
1790035697.300896,-0.0011848635540854505,-0.13391138548913642
1790035697.3398485,-0.0012014910284060358,-0.13542985150605705
1790035697.3433857,-0.0012030026936425459,-0.13556780994348858
1790035697.3646555,-0.0012121581332233326,-0.13639993776016932
1790035697.3815954,-0.0012194940189279003,-0.13706428445356866
1790035697.402223,-0.0012284904982527343,-0.13787564402766447
1790035697.4214127,-0.0012369149990524918,-0.13863249022774896
1790035697.44116,-0.001245642890841998,-0.13941350975536296
1790035697.464048,-0.001255829849682443,-0.14032168921616092
1790035697.481135,-0.0012634776710169163,-0.14100133311563964
1790035697.5028355,-0.0012732633942411616,-0.1418671472765624
1790035697.5217316,-0.0012818357774435605,-0.14262309373419707
1790035697.542279,-0.0012912184680303647,-0.14344749837180376
1790035697.5646367,-0.0013015110607704952,-0.14434737366331074
1790035697.590996,-0.0013137579628585197,-0.1454122499471407
1790035697.6039824,-0.001319819247717842,-0.14593783536722324
1790035697.6248062,-0.0013296080500824954,-0.1467830602516758
